AC,ID,DE,TP
RF03706,mir-2253,mir-2253 microRNA precursor family,Gene; miRNA;
RF03707,mir-1892,mir-1892 microRNA precursor family,Gene; miRNA;
RF03709,MIR1878,MIR1878 microRNA precursor family,Gene; miRNA;
RF03710,mir-1451,mir-1451 microRNA precursor family,Gene; miRNA;
RF03711,mir-784,mir-784 microRNA precursor family,Gene; miRNA;
RF03712,MIR6450,MIR6450 microRNA precursor family,Gene; miRNA;
RF03713,mir-1756,mir-1756 microRNA precursor family,Gene; miRNA;
RF03714,MIR774,MIR774 microRNA precursor family,Gene; miRNA;
RF03715,mir-977,mir-977 microRNA precursor family,Gene; miRNA;
RF03716,mir-7131,mir-7131 microRNA precursor family,Gene; miRNA;
RF03717,mir-3119,mir-3119 microRNA precursor family,Gene; miRNA;
RF03718,mir-2804,mir-2804 microRNA precursor family,Gene; miRNA;
RF03719,mir-3914,mir-3914 microRNA precursor family,Gene; miRNA;
RF03720,MIR4228,MIR4228 microRNA precursor family,Gene; miRNA;
RF03721,mir-3478,mir-3478 microRNA precursor family,Gene; miRNA;
RF03722,MIR4378,MIR4378 microRNA precursor family,Gene; miRNA;
RF03723,MIR7125,MIR7125 microRNA precursor family,Gene; miRNA;
RF03724,mir-1013,mir-1013 microRNA precursor family,Gene; miRNA;
RF03725,mir-7094,mir-7094 microRNA precursor family,Gene; miRNA;
RF03726,mir-m21-1,mir-m21-1 microRNA precursor family,Gene; miRNA;
RF03727,mir-3477,mir-3477 microRNA precursor family,Gene; miRNA;
RF03728,MIR1511,MIR1511 microRNA precursor family,Gene; miRNA;
RF03729,mir-2363,mir-2363 microRNA precursor family,Gene; miRNA;
RF03730,mir-7615,mir-7615 microRNA precursor family,Gene; miRNA;
RF03731,mir-7371,mir-7371 microRNA precursor family,Gene; miRNA;
RF03732,mir-2057,mir-2057 microRNA precursor family,Gene; miRNA;
RF03733,mir-BART14,mir-BART14 microRNA precursor family,Gene; miRNA;
RF03734,mir-4773,mir-4773 microRNA precursor family,Gene; miRNA;
RF03735,mir-1502,mir-1502 microRNA precursor family,Gene; miRNA;
RF03736,mir-3130,mir-3130 microRNA precursor family,Gene; miRNA;
RF03737,mir-8315,mir-8315 microRNA precursor family,Gene; miRNA;
RF03738,mir-2320,mir-2320 microRNA precursor family,Gene; miRNA;
RF03739,mir-4529,mir-4529 microRNA precursor family,Gene; miRNA;
RF03740,mir-921,mir-921 microRNA precursor family,Gene; miRNA;
RF03741,mir-325,mir-325 microRNA precursor family,Gene; miRNA;
RF03742,mir-2162,mir-2162 microRNA precursor family,Gene; miRNA;
RF03743,MIR7696,MIR7696 microRNA precursor family,Gene; miRNA;
RF03744,MIR3704,MIR3704 microRNA precursor family,Gene; miRNA;
RF03745,mir-2063,mir-2063 microRNA precursor family,Gene; miRNA;
RF03746,mir-2318,mir-2318 microRNA precursor family,Gene; miRNA;
RF03747,mir-4536,mir-4536 microRNA precursor family,Gene; miRNA;
RF03748,mir-2772,mir-2772 microRNA precursor family,Gene; miRNA;
RF03749,MIR2617,MIR2617 microRNA precursor family,Gene; miRNA;
RF03750,mir-2489,mir-2489 microRNA precursor family,Gene; miRNA;
RF03751,mir-7445,mir-7445 microRNA precursor family,Gene; miRNA;
RF03752,MIR5292,MIR5292 microRNA precursor family,Gene; miRNA;
RF03753,mir-1986,mir-1986 microRNA precursor family,Gene; miRNA;
RF03754,mir-3116,mir-3116 microRNA precursor family,Gene; miRNA;
RF03755,mir-4005,mir-4005 microRNA precursor family,Gene; miRNA;
RF03756,mir-4891,mir-4891 microRNA precursor family,Gene; miRNA;
RF03757,mir-6536,mir-6536 microRNA precursor family,Gene; miRNA;
RF03758,mir-2756,mir-2756 microRNA precursor family,Gene; miRNA;
RF03759,MIR8703,MIR8703 microRNA precursor family,Gene; miRNA;
RF03760,mir-2041,mir-2041 microRNA precursor family,Gene; miRNA;
RF03761,mir-5897,mir-5897 microRNA precursor family,Gene; miRNA;
RF03762,MIR859,MIR859 microRNA precursor family,Gene; miRNA;
RF03763,mir-2568,mir-2568 microRNA precursor family,Gene; miRNA;
RF03764,mir-647,mir-647 microRNA precursor family,Gene; miRNA;
RF03765,mir-2059,mir-2059 microRNA precursor family,Gene; miRNA;
RF03766,mir-3155,mir-3155 microRNA precursor family,Gene; miRNA;
RF03767,mir-3432,mir-3432 microRNA precursor family,Gene; miRNA;
RF03768,mir-1329,mir-1329 microRNA precursor family,Gene; miRNA;
RF03769,mir-3913,mir-3913 microRNA precursor family,Gene; miRNA;
RF03770,mir-125,mir-125 microRNA precursor family,Gene; miRNA;
RF03771,mir-341,mir-341 microRNA precursor family,Gene; miRNA;
RF03772,mir-4867,mir-4867 microRNA precursor family,Gene; miRNA;
RF03773,mir-978,mir-978 microRNA precursor family,Gene; miRNA;
RF03774,mir-2110,mir-2110 microRNA precursor family,Gene; miRNA;
RF03775,mir-7578,mir-7578 microRNA precursor family,Gene; miRNA;
RF03776,mir-2068,mir-2068 microRNA precursor family,Gene; miRNA;
RF03777,MIR533,MIR533 microRNA precursor family,Gene; miRNA;
RF03778,mir-483,mir-483 microRNA precursor family,Gene; miRNA;
RF03779,mir-1805,mir-1805 microRNA precursor family,Gene; miRNA;
RF03780,mir-3389,mir-3389 microRNA precursor family,Gene; miRNA;
RF03781,mir-4524,mir-4524 microRNA precursor family,Gene; miRNA;
RF03782,mir-3661,mir-3661 microRNA precursor family,Gene; miRNA;
RF03783,mir-4854,mir-4854 microRNA precursor family,Gene; miRNA;
RF03784,mir-2240,mir-2240 microRNA precursor family,Gene; miRNA;
RF03785,mir-974,mir-974 microRNA precursor family,Gene; miRNA;
RF03786,mir-9449,mir-9449 microRNA precursor family,Gene; miRNA;
RF03787,mir-2010,mir-2010 microRNA precursor family,Gene; miRNA;
RF03788,MIR5304,MIR5304 microRNA precursor family,Gene; miRNA;
RF03789,MIR5269,MIR5269 microRNA precursor family,Gene; miRNA;
RF03790,MIR8008,MIR8008 microRNA precursor family,Gene; miRNA;
RF03791,mir-4526,mir-4526 microRNA precursor family,Gene; miRNA;
RF03792,MIR6462,MIR6462 microRNA precursor family,Gene; miRNA;
RF03793,MIR810,MIR810 microRNA precursor family,Gene; miRNA;
RF03794,MIR5298,MIR5298 microRNA precursor family,Gene; miRNA;
RF03795,MIR6201,MIR6201 microRNA precursor family,Gene; miRNA;
RF03796,mir-5984,mir-5984 microRNA precursor family,Gene; miRNA;
RF03797,mir-9235,mir-9235 microRNA precursor family,Gene; miRNA;
RF03798,MIR4227,MIR4227 microRNA precursor family,Gene; miRNA;
RF03799,mir-3202,mir-3202 microRNA precursor family,Gene; miRNA;
RF03800,mir-4477,mir-4477 microRNA precursor family,Gene; miRNA;
RF03801,mir-7143,mir-7143 microRNA precursor family,Gene; miRNA;
RF03802,MIR5649,MIR5649 microRNA precursor family,Gene; miRNA;
RF03803,MIR1886,MIR1886 microRNA precursor family,Gene; miRNA;
RF03804,mir-4989,mir-4989 microRNA precursor family,Gene; miRNA;
RF03805,bpcv-mir-B1,bpcv-mir-B1 microRNA precursor family,Gene; miRNA;
RF03806,mir-2007,mir-2007 microRNA precursor family,Gene; miRNA;
RF03807,mir-4890,mir-4890 microRNA precursor family,Gene; miRNA;
RF03808,mir-3957,mir-3957 microRNA precursor family,Gene; miRNA;
RF03809,mir-1203,mir-1203 microRNA precursor family,Gene; miRNA;
RF03810,mir-8932,mir-8932 microRNA precursor family,Gene; miRNA;
RF03811,mir-1896,mir-1896 microRNA precursor family,Gene; miRNA;
RF03812,mir-BART19,mir-BART19 microRNA precursor family,Gene; miRNA;
RF03813,MIR8041,MIR8041 microRNA precursor family,Gene; miRNA;
RF03814,mir-2797,mir-2797 microRNA precursor family,Gene; miRNA;
RF03815,mir-3051,mir-3051 microRNA precursor family,Gene; miRNA;
RF03816,MIR6297,MIR6297 microRNA precursor family,Gene; miRNA;
RF03817,mir-3836,mir-3836 microRNA precursor family,Gene; miRNA;
RF03818,MIR7994,MIR7994 microRNA precursor family,Gene; miRNA;
RF03819,mir-Ro6-3,mir-Ro6-3 microRNA precursor family,Gene; miRNA;
RF03820,mir-5429,mir-5429 microRNA precursor family,Gene; miRNA;
RF03821,mir-2002,mir-2002 microRNA precursor family,Gene; miRNA;
RF03822,mir-3931,mir-3931 microRNA precursor family,Gene; miRNA;
RF03823,mir-1814,mir-1814 microRNA precursor family,Gene; miRNA;
RF03824,MIR5285,MIR5285 microRNA precursor family,Gene; miRNA;
RF03825,mir-2335,mir-2335 microRNA precursor family,Gene; miRNA;
RF03826,MIR825,MIR825 microRNA precursor family,Gene; miRNA;
RF03827,mir-2229,mir-2229 microRNA precursor family,Gene; miRNA;
RF03828,MIR831,MIR831 microRNA precursor family,Gene; miRNA;
RF03829,mir-1257,mir-1257 microRNA precursor family,Gene; miRNA;
RF03830,mir-1003,mir-1003 microRNA precursor family,Gene; miRNA;
RF03831,mir-627,mir-627 microRNA precursor family,Gene; miRNA;
RF03832,mir-H4,mir-H4 microRNA precursor family,Gene; miRNA;
RF03833,mir-5928,mir-5928 microRNA precursor family,Gene; miRNA;
RF03834,mir-3173,mir-3173 microRNA precursor family,Gene; miRNA;
RF03835,mir-955,mir-955 microRNA precursor family,Gene; miRNA;
RF03836,mir-3547,mir-3547 microRNA precursor family,Gene; miRNA;
RF03837,mir-3138,mir-3138 microRNA precursor family,Gene; miRNA;
RF03838,MIR8032,MIR8032 microRNA precursor family,Gene; miRNA;
RF03839,MIR2599,MIR2599 microRNA precursor family,Gene; miRNA;
RF03840,mir-3064,mir-3064 microRNA precursor family,Gene; miRNA;
RF03841,mir-8941,mir-8941 microRNA precursor family,Gene; miRNA;
RF03842,MIR2680,MIR2680 microRNA precursor family,Gene; miRNA;
RF03843,MIR2600,MIR2600 microRNA precursor family,Gene; miRNA;
RF03844,mir-3190,mir-3190 microRNA precursor family,Gene; miRNA;
RF03845,mir-3327,mir-3327 microRNA precursor family,Gene; miRNA;
RF03846,mir-4861,mir-4861 microRNA precursor family,Gene; miRNA;
RF03847,mir-1538,mir-1538 microRNA precursor family,Gene; miRNA;
RF03848,mir-1549,mir-1549 microRNA precursor family,Gene; miRNA;
RF03849,MIR1219,MIR1219 microRNA precursor family,Gene; miRNA;
RF03850,mir-961,mir-961 microRNA precursor family,Gene; miRNA;
RF03851,mir-1002,mir-1002 microRNA precursor family,Gene; miRNA;
RF03852,mir-610,mir-610 microRNA precursor family,Gene; miRNA;
RF03853,mir-2013,mir-2013 microRNA precursor family,Gene; miRNA;
RF03854,mir-1949,mir-1949 microRNA precursor family,Gene; miRNA;
RF03855,MIR5241,MIR5241 microRNA precursor family,Gene; miRNA;
RF03856,mir-1188,mir-1188 microRNA precursor family,Gene; miRNA;
RF03857,mir-3129,mir-3129 microRNA precursor family,Gene; miRNA;
RF03858,mir-1991,mir-1991 microRNA precursor family,Gene; miRNA;
RF03859,mir-6132,mir-6132 microRNA precursor family,Gene; miRNA;
RF03860,MIR1520,MIR1520 microRNA precursor family,Gene; miRNA;
RF03861,mir-4484,mir-4484 microRNA precursor family,Gene; miRNA;
RF03862,MIR5274,MIR5274 microRNA precursor family,Gene; miRNA;
RF03863,mir-1258,mir-1258 microRNA precursor family,Gene; miRNA;
RF03864,mir-BART9,mir-BART9 microRNA precursor family,Gene; miRNA;
RF03865,mir-7637,mir-7637 microRNA precursor family,Gene; miRNA;
RF03866,mir-1889,mir-1889 microRNA precursor family,Gene; miRNA;
RF03867,mir-4081,mir-4081 microRNA precursor family,Gene; miRNA;
RF03868,mir-H2,mir-H2 microRNA precursor family,Gene; miRNA;
RF03869,mir-2834,mir-2834 microRNA precursor family,Gene; miRNA;
RF03870,mir-2040,mir-2040 microRNA precursor family,Gene; miRNA;
RF03871,mir-5681,mir-5681 microRNA precursor family,Gene; miRNA;
RF03872,MIR6426,MIR6426 microRNA precursor family,Gene; miRNA;
RF03873,mir-3192,mir-3192 microRNA precursor family,Gene; miRNA;
RF03874,mir-8834,mir-8834 microRNA precursor family,Gene; miRNA;
RF03875,MIR5272,MIR5272 microRNA precursor family,Gene; miRNA;
RF03876,mir-7132,mir-7132 microRNA precursor family,Gene; miRNA;
RF03877,mir-3937,mir-3937 microRNA precursor family,Gene; miRNA;
RF03878,mir-B6,mir-B6 microRNA precursor family,Gene; miRNA;
RF03879,mir-2831,mir-2831 microRNA precursor family,Gene; miRNA;
RF03880,mir-1684,mir-1684 microRNA precursor family,Gene; miRNA;
RF03881,mir-59,mir-59 microRNA precursor family,Gene; miRNA;
RF03882,mir-4889,mir-4889 microRNA precursor family,Gene; miRNA;
RF03883,mir-9256,mir-9256 microRNA precursor family,Gene; miRNA;
RF03884,mir-725,mir-725 microRNA precursor family,Gene; miRNA;
RF03885,mir-4178,mir-4178 microRNA precursor family,Gene; miRNA;
RF03886,mir-1993,mir-1993 microRNA precursor family,Gene; miRNA;
RF03887,mir-2511,mir-2511 microRNA precursor family,Gene; miRNA;
RF03888,mir-3160,mir-3160 microRNA precursor family,Gene; miRNA;
RF03889,mir-4776,mir-4776 microRNA precursor family,Gene; miRNA;
RF03890,mir-B8,mir-B8 microRNA precursor family,Gene; miRNA;
RF03891,mir-2545,mir-2545 microRNA precursor family,Gene; miRNA;
RF03892,mir-4860,mir-4860 microRNA precursor family,Gene; miRNA;
RF03893,mir-4879,mir-4879 microRNA precursor family,Gene; miRNA;
RF03894,mir-5736,mir-5736 microRNA precursor family,Gene; miRNA;
RF03895,MIR2679,MIR2679 microRNA precursor family,Gene; miRNA;
RF03896,MIR2275,MIR2275 microRNA precursor family,Gene; miRNA;
RF03897,mir-4077,mir-4077 microRNA precursor family,Gene; miRNA;
RF03898,mir-7616,mir-7616 microRNA precursor family,Gene; miRNA;
RF03899,mir-5912,mir-5912 microRNA precursor family,Gene; miRNA;
RF03900,mir-9242,mir-9242 microRNA precursor family,Gene; miRNA;
RF03901,mir-BART18,mir-BART18 microRNA precursor family,Gene; miRNA;
RF03902,MIR7784,MIR7784 microRNA precursor family,Gene; miRNA;
RF03903,mir-679,mir-679 microRNA precursor family,Gene; miRNA;
RF03904,MIR7991,MIR7991 microRNA precursor family,Gene; miRNA;
RF03905,MIR6149,MIR6149 microRNA precursor family,Gene; miRNA;
RF03906,mir-3199,mir-3199 microRNA precursor family,Gene; miRNA;
RF03907,mir-4428,mir-4428 microRNA precursor family,Gene; miRNA;
RF03908,MIR6459,MIR6459 microRNA precursor family,Gene; miRNA;
RF03909,mir-3804,mir-3804 microRNA precursor family,Gene; miRNA;
RF03910,mir-H5,mir-H5 microRNA precursor family,Gene; miRNA;
RF03911,mir-1910,mir-1910 microRNA precursor family,Gene; miRNA;
RF03912,mir-4659,mir-4659 microRNA precursor family,Gene; miRNA;
RF03913,mir-992,mir-992 microRNA precursor family,Gene; miRNA;
RF03914,mir-BART21,mir-BART21 microRNA precursor family,Gene; miRNA;
RF03915,MIR5286,MIR5286 microRNA precursor family,Gene; miRNA;
RF03916,MIR400,MIR400 microRNA precursor family,Gene; miRNA;
RF03917,mir-4449,mir-4449 microRNA precursor family,Gene; miRNA;
RF03918,mir-4922,mir-4922 microRNA precursor family,Gene; miRNA;
RF03919,mir-1540,mir-1540 microRNA precursor family,Gene; miRNA;
RF03920,mir-237,mir-237 microRNA precursor family,Gene; miRNA;
RF03921,MIR860,MIR860 microRNA precursor family,Gene; miRNA;
RF03922,MIR2119,MIR2119 microRNA precursor family,Gene; miRNA;
RF03923,mir-964,mir-964 microRNA precursor family,Gene; miRNA;
RF03924,mir-1228,mir-1228 microRNA precursor family,Gene; miRNA;
RF03925,mir-1011,mir-1011 microRNA precursor family,Gene; miRNA;
RF03926,MIR1435,MIR1435 microRNA precursor family,Gene; miRNA;
RF03927,MIR538,MIR538 microRNA precursor family,Gene; miRNA;
RF03929,mir-6579,mir-6579 microRNA precursor family,Gene; miRNA;
RF03930,mir-1909,mir-1909 microRNA precursor family,Gene; miRNA;
RF03931,mir-2061,mir-2061 microRNA precursor family,Gene; miRNA;
RF03932,mir-1597,mir-1597 microRNA precursor family,Gene; miRNA;
RF03933,MIR6445,MIR6445 microRNA precursor family,Gene; miRNA;
RF03934,mir-m107-1,mir-m107-1 microRNA precursor family,Gene; miRNA;
RF03935,mir-763,mir-763 microRNA precursor family,Gene; miRNA;
RF03936,mir-4079,mir-4079 microRNA precursor family,Gene; miRNA;
RF03937,mir-9456,mir-9456 microRNA precursor family,Gene; miRNA;
RF03938,mir-4662,mir-4662 microRNA precursor family,Gene; miRNA;
RF03939,mir-4868,mir-4868 microRNA precursor family,Gene; miRNA;
RF03940,MIR9563,MIR9563 microRNA precursor family,Gene; miRNA;
RF03941,mir-3158,mir-3158 microRNA precursor family,Gene; miRNA;
RF03942,mir-5727,mir-5727 microRNA precursor family,Gene; miRNA;
RF03943,mir-1824,mir-1824 microRNA precursor family,Gene; miRNA;
RF03944,mir-935,mir-935 microRNA precursor family,Gene; miRNA;
RF03945,mir-4876,mir-4876 microRNA precursor family,Gene; miRNA;
RF03946,mir-3132,mir-3132 microRNA precursor family,Gene; miRNA;
RF03947,mir-658,mir-658 microRNA precursor family,Gene; miRNA;
RF03948,mir-5045,mir-5045 microRNA precursor family,Gene; miRNA;
RF03949,mir-8830,mir-8830 microRNA precursor family,Gene; miRNA;
RF03950,mir-4928,mir-4928 microRNA precursor family,Gene; miRNA;
RF03951,MIR7725,MIR7725 microRNA precursor family,Gene; miRNA;
RF03952,mir-3718,mir-3718 microRNA precursor family,Gene; miRNA;
RF03953,mir-5350,mir-5350 microRNA precursor family,Gene; miRNA;
RF03954,mir-8993,mir-8993 microRNA precursor family,Gene; miRNA;
RF03955,MIR2934,MIR2934 microRNA precursor family,Gene; miRNA;
RF03956,mir-737,mir-737 microRNA precursor family,Gene; miRNA;
RF03957,mir-5856,mir-5856 microRNA precursor family,Gene; miRNA;
RF03958,mir-959,mir-959 microRNA precursor family,Gene; miRNA;
RF03959,mir-303,mir-303 microRNA precursor family,Gene; miRNA;
RF03960,mir-6644,mir-6644 microRNA precursor family,Gene; miRNA;
RF03961,mir-9033,mir-9033 microRNA precursor family,Gene; miRNA;
RF03962,mir-958,mir-958 microRNA precursor family,Gene; miRNA;
RF03963,mir-2996,mir-2996 microRNA precursor family,Gene; miRNA;
RF03964,mir-H1,mir-H1 microRNA precursor family,Gene; miRNA;
RF03965,mir-8927,mir-8927 microRNA precursor family,Gene; miRNA;
RF03966,mir-76,mir-76 microRNA precursor family,Gene; miRNA;
RF03967,mir-1270,mir-1270 microRNA precursor family,Gene; miRNA;
RF03968,mir-8934,mir-8934 microRNA precursor family,Gene; miRNA;
RF03969,mir-622,mir-622 microRNA precursor family,Gene; miRNA;
RF03970,mir-2766,mir-2766 microRNA precursor family,Gene; miRNA;
RF03971,mir-3572,mir-3572 microRNA precursor family,Gene; miRNA;
RF03972,mir-3150,mir-3150 microRNA precursor family,Gene; miRNA;
RF03973,mir-5615,mir-5615 microRNA precursor family,Gene; miRNA;
RF03974,MIR838,MIR838 microRNA precursor family,Gene; miRNA;
RF03975,mir-5881,mir-5881 microRNA precursor family,Gene; miRNA;
RF03976,MIR898,MIR898 microRNA precursor family,Gene; miRNA;
RF03977,mir-976,mir-976 microRNA precursor family,Gene; miRNA;
RF03978,mir-1269,mir-1269 microRNA precursor family,Gene; miRNA;
RF03979,mir-2006,mir-2006 microRNA precursor family,Gene; miRNA;
RF03980,mir-2012,mir-2012 microRNA precursor family,Gene; miRNA;
RF03981,mir-8799,mir-8799 microRNA precursor family,Gene; miRNA;
RF03982,mir-4865,mir-4865 microRNA precursor family,Gene; miRNA;
RF03983,MIR5284,MIR5284 microRNA precursor family,Gene; miRNA;
RF03984,MIR2933,MIR2933 microRNA precursor family,Gene; miRNA;
RF03985,mir-9250,mir-9250 microRNA precursor family,Gene; miRNA;
RF03986,mir-6095,mir-6095 microRNA precursor family,Gene; miRNA;
RF03987,MIR6136,MIR6136 microRNA precursor family,Gene; miRNA;
RF03988,mir-6301,mir-6301 microRNA precursor family,Gene; miRNA;
RF03989,mir-7950,mir-7950 microRNA precursor family,Gene; miRNA;
RF03990,mir-4888,mir-4888 microRNA precursor family,Gene; miRNA;
RF03991,mir-9209,mir-9209 microRNA precursor family,Gene; miRNA;
RF03992,mir-6302,mir-6302 microRNA precursor family,Gene; miRNA;
RF03993,mir-8536,mir-8536 microRNA precursor family,Gene; miRNA;
RF03994,mir-7558,mir-7558 microRNA precursor family,Gene; miRNA;
RF03995,mir-7957,mir-7957 microRNA precursor family,Gene; miRNA;
RF03996,mir-3012,mir-3012 microRNA precursor family,Gene; miRNA;
RF03997,mir-8510,mir-8510 microRNA precursor family,Gene; miRNA;
RF03998,mir-2160,mir-2160 microRNA precursor family,Gene; miRNA;
RF03999,mir-7883,mir-7883 microRNA precursor family,Gene; miRNA;
RF04000,MIR8139,MIR8139 microRNA precursor family,Gene; miRNA;
RF04001,mir-7918,mir-7918 microRNA precursor family,Gene; miRNA;
RF04002,MIR6143,MIR6143 microRNA precursor family,Gene; miRNA;
RF04003,mir-4841,mir-4841 microRNA precursor family,Gene; miRNA;
RF04004,mir-7940,mir-7940 microRNA precursor family,Gene; miRNA;
RF04005,mir-4599,mir-4599 microRNA precursor family,Gene; miRNA;
RF04006,mir-9338,mir-9338 microRNA precursor family,Gene; miRNA;
RF04007,mir-8489,mir-8489 microRNA precursor family,Gene; miRNA;
RF04008,mir-4880,mir-4880 microRNA precursor family,Gene; miRNA;
RF04009,mir-754,mir-754 microRNA precursor family,Gene; miRNA;
RF04010,mir-3003,mir-3003 microRNA precursor family,Gene; miRNA;
RF04011,mir-8515,mir-8515 microRNA precursor family,Gene; miRNA;
RF04012,MIR7532,MIR7532 microRNA precursor family,Gene; miRNA;
RF04013,mir-4818,mir-4818 microRNA precursor family,Gene; miRNA;
RF04014,mir-8338,mir-8338 microRNA precursor family,Gene; miRNA;
RF04015,MIR946,MIR946 microRNA precursor family,Gene; miRNA;
RF04016,mir-4873,mir-4873 microRNA precursor family,Gene; miRNA;
RF04017,mir-4864,mir-4864 microRNA precursor family,Gene; miRNA;
RF04018,mir-5316,mir-5316 microRNA precursor family,Gene; miRNA;
